transaction_id,customer_id,product_id,quantity,transaction_date,store_id
5206,4511,8,1,2023-06-28 13:43:00,44
5207,4545,10,1,2023-12-11 00:41:00,51
5208,4706,5,1,2023-02-26 20:34:00,17
5209,2706,9,2,2023-08-16 13:19:00,66
5210,2484,2,1,2023-02-08 10:17:00,23
5211,4801,6,2,2023-09-08 03:54:00,41
5212,4830,5,4,2023-01-08 20:27:00,59
5213,3780,9,1,2023-12-08 10:04:00,74
5214,4896,7,1,2023-11-27 14:49:00,94
5215,2795,8,1,2023-12-08 16:25:00,99
5216,1861,7,1,2023-08-30 09:37:00,25
5217,3337,10,1,2023-11-03 13:47:00,17
5218,1891,10,1,2023-09-14 23:37:00,19
5219,4827,5,1,2023-08-03 12:49:00,82
5220,4292,5,1,2023-07-30 14:17:00,82
5221,1098,4,2,2023-05-02 23:25:00,46
5222,1639,2,3,2023-01-26 17:22:00,35
5223,1659,9,1,2023-08-10 10:01:00,74
5224,1126,10,2,2023-07-09 15:34:00,23
5225,264,10,1,2023-02-14 17:21:00,86
5226,2993,10,1,2023-12-11 13:04:00,44
5227,161,10,1,2023-05-04 02:52:00,9
5228,1257,3,1,2023-02-07 14:07:00,32
5229,4866,3,1,2023-08-01 10:45:00,90
5230,311,3,1,2023-01-20 21:04:00,93
5231,227,8,3,2023-07-28 20:28:00,59
5232,273,6,1,2023-12-19 23:47:00,42
5233,4413,1,2,2023-03-02 01:58:00,62
5234,1923,3,2,2023-04-03 08:21:00,19
5235,3158,4,1,2023-02-25 23:15:00,93
5236,2339,2,1,2023-07-22 07:45:00,35
5237,1602,6,1,2023-07-03 12:54:00,76
5238,3719,10,1,2023-04-07 12:16:00,8
5239,2423,1,1,2023-07-24 14:20:00,89
5240,1926,1,1,2023-07-20 09:46:00,91
5241,567,8,1,2023-07-07 02:37:00,43
5242,2916,4,1,2023-01-11 08:12:00,45
5243,252,1,1,2023-03-23 05:28:00,6
5244,2355,7,1,2023-05-08 03:35:00,13
5245,3502,9,3,2023-04-21 01:17:00,11
5246,4771,10,1,2023-11-22 05:49:00,70
5247,2312,7,2,2023-09-27 06:08:00,69
5248,2116,1,3,2023-05-08 17:19:00,7
5249,1603,1,1,2023-07-10 05:43:00,55
5250,3271,1,1,2023-06-21 23:49:00,55
5251,514,8,1,2023-12-20 02:33:00,19
5252,442,7,3,2023-05-12 15:52:00,6
5253,1,3,2,2023-01-25 02:17:00,89
5254,903,3,1,2023-09-07 15:42:00,9
5255,1221,3,2,2023-03-03 11:01:00,20
5256,2322,2,1,2023-04-16 15:17:00,25
5257,856,4,1,2023-04-23 05:58:00,50
5258,1018,7,2,2023-12-28 03:19:00,72
5259,2221,9,2,2023-10-28 16:47:00,50
5260,4681,3,1,2023-10-07 00:19:00,38
5261,3505,10,3,2023-06-23 06:25:00,66
5262,4551,7,1,2023-11-17 12:47:00,57
5263,196,4,2,2023-05-02 19:29:00,22
5264,4695,1,1,2023-06-03 12:59:00,56
5265,1333,5,3,2023-09-09 06:38:00,36
5266,4652,8,2,2023-02-09 13:24:00,51
5267,1518,3,1,2023-07-12 12:38:00,68
5268,4535,10,4,2023-03-26 11:08:00,1
5269,2698,4,1,2023-02-08 05:54:00,48
5270,4455,3,1,2023-05-03 01:01:00,33
5271,3108,10,1,2023-12-04 21:14:00,24
5272,1058,8,1,2023-10-18 08:34:00,49
5273,2706,10,1,2023-12-13 18:45:00,69
5274,2064,8,2,2023-08-08 10:46:00,58
5275,2793,4,2,2023-12-13 19:21:00,48
5276,421,2,1,2023-06-20 03:31:00,57
5277,4649,3,3,2023-10-04 13:29:00,64
5278,2815,3,2,2023-10-12 00:58:00,99
5279,2841,4,3,2023-12-12 14:03:00,53
5280,1032,2,3,2023-07-11 05:42:00,60
5281,1492,2,1,2023-04-16 16:40:00,90
5282,4976,3,2,2023-11-13 13:31:00,43
5283,1886,1,1,2023-01-09 15:19:00,41
5284,4948,8,2,2023-07-30 07:00:00,26
5285,510,6,2,2023-11-23 19:42:00,59
5286,1860,3,1,2023-10-06 04:00:00,49
5287,1859,1,3,2023-08-18 21:03:00,64
5288,914,3,2,2023-01-30 20:50:00,5
5289,2066,1,3,2023-03-12 21:33:00,44
5290,2967,3,1,2023-09-15 15:35:00,18
5291,4890,4,3,2023-11-11 10:00:00,57
5292,3838,6,2,2023-07-18 11:51:00,89
5293,1597,7,1,2023-09-01 21:58:00,40
5294,4443,7,2,2023-07-16 20:17:00,46
5295,1056,9,2,2023-07-14 11:41:00,58
5296,1024,8,2,2023-03-13 13:30:00,85
5297,3205,4,1,2023-07-05 22:27:00,24
5298,576,6,2,2023-10-12 19:54:00,28
5299,199,1,2,2023-12-02 18:27:00,46
5300,1366,8,2,2023-06-26 01:42:00,68
5301,1999,6,1,2023-05-22 22:34:00,72
5302,1017,2,1,2023-09-03 16:36:00,54
5303,3619,8,1,2023-05-12 00:16:00,33
5304,26,4,2,2023-08-17 02:47:00,67
5305,1559,9,1,2023-01-08 16:51:00,84
5306,3725,4,1,2023-01-07 04:07:00,35
5307,3459,1,2,2023-02-19 11:32:00,39
5308,3357,7,1,2023-01-09 17:02:00,47
5309,2368,10,3,2023-10-27 11:05:00,71
5310,471,5,1,2023-03-13 03:24:00,91
5311,2468,10,4,2023-03-17 15:54:00,5
5312,4747,5,1,2023-11-21 17:24:00,37
5313,886,4,1,2023-09-13 23:11:00,1
5314,876,6,1,2023-06-09 18:34:00,86
5315,942,1,2,2023-07-26 06:58:00,56
5316,3042,3,1,2023-07-03 10:12:00,7
5317,572,7,1,2023-05-21 14:18:00,64
5318,4150,8,3,2023-01-25 18:55:00,8
5319,605,9,1,2023-01-18 06:11:00,94
5320,4421,1,2,2023-03-08 22:47:00,64
5321,3530,4,2,2023-02-11 10:05:00,57
5322,4981,2,1,2023-06-07 21:17:00,28
5323,4361,2,2,2023-03-30 16:26:00,26
5324,382,1,1,2023-03-29 08:45:00,34
5325,1237,5,1,2023-03-04 21:42:00,96
5326,2381,2,1,2023-04-05 14:17:00,22
5327,3780,4,2,2023-10-01 18:20:00,20
5328,2106,9,1,2023-05-15 13:03:00,14
5329,1518,3,1,2023-03-22 17:09:00,23
5330,1534,8,2,2023-05-15 04:13:00,67
5331,3295,10,1,2023-07-04 11:21:00,19
5332,3441,6,3,2023-08-03 11:57:00,78
5333,3490,10,1,2023-12-07 00:38:00,39
5334,3946,5,1,2023-02-25 03:12:00,37
5335,4643,2,2,2023-11-27 04:30:00,99
5336,871,3,1,2023-07-21 06:09:00,1
5337,2151,8,2,2023-11-07 22:04:00,19
5338,3233,9,3,2023-08-24 11:53:00,15
5339,3232,7,1,2023-07-07 09:16:00,89
5340,3767,1,1,2023-04-28 22:33:00,1
5341,4961,6,1,2023-02-23 21:11:00,31
5342,3208,7,2,2023-07-21 21:56:00,52
5343,4494,6,1,2023-02-15 10:17:00,43
5344,4488,10,1,2023-10-06 17:53:00,46
5345,3827,2,2,2023-10-10 23:06:00,86
5346,1613,9,1,2023-08-31 05:33:00,50
5347,1078,3,1,2023-02-13 17:36:00,20
5348,1301,6,3,2023-07-08 01:02:00,62
5349,2159,6,1,2023-07-12 17:21:00,43
5350,2272,8,1,2023-05-10 13:32:00,5
5351,2530,4,1,2023-11-17 19:36:00,79
5352,3261,6,3,2023-02-20 12:49:00,66
5353,364,1,1,2023-12-25 01:27:00,12
5354,846,9,1,2023-05-27 02:56:00,57
5355,3033,9,1,2023-10-13 21:47:00,60
5356,1328,7,4,2023-05-10 22:30:00,55
5357,3163,1,1,2023-12-25 07:19:00,71
5358,392,3,1,2023-03-20 22:57:00,66
5359,3256,5,1,2023-04-15 18:21:00,72
5360,2060,4,1,2023-11-11 00:42:00,73
5361,3238,5,2,2023-06-09 00:34:00,27
5362,2047,7,2,2023-03-19 08:50:00,28
5363,4242,9,1,2023-11-18 13:11:00,37
5364,1306,1,1,2023-07-08 14:17:00,79
5365,2895,5,1,2023-03-17 05:04:00,19
5366,2033,3,1,2023-01-26 09:14:00,94
5367,765,3,2,2023-02-23 02:21:00,51
5368,499,2,1,2023-02-21 06:32:00,13
5369,3369,6,1,2023-07-02 11:29:00,45
5370,2945,6,1,2023-11-21 16:21:00,6
5371,3805,3,3,2023-01-14 15:56:00,94
5372,4214,1,3,2023-12-29 09:57:00,1
5373,4461,7,1,2023-04-19 09:25:00,25
5374,136,2,1,2023-01-01 15:09:00,99
5375,1101,8,4,2023-01-28 13:13:00,26
5376,1872,3,1,2023-10-12 08:11:00,13
5377,4034,1,1,2023-07-14 00:18:00,19
5378,4114,10,2,2023-04-21 09:31:00,10
5379,4013,9,1,2023-08-29 04:12:00,45
5380,205,5,1,2023-10-12 22:59:00,71
5381,4595,1,3,2023-01-03 16:43:00,15
5382,2372,10,1,2023-12-24 07:14:00,87
5383,4691,6,2,2023-12-15 04:05:00,100
5384,562,10,1,2023-11-14 12:39:00,31
5385,3315,3,4,2023-10-22 02:53:00,8
5386,3961,4,1,2023-02-21 01:04:00,30
5387,2527,8,3,2023-06-14 10:57:00,98
5388,2212,5,1,2023-01-03 09:48:00,97
5389,2372,6,1,2023-10-07 22:17:00,1
5390,4736,10,1,2023-12-18 00:43:00,16
5391,2682,4,3,2023-03-30 06:11:00,11
5392,2807,6,1,2023-09-19 08:33:00,27
5393,3770,3,3,2023-08-31 19:16:00,86
5394,2256,10,1,2023-08-09 12:18:00,40
5395,4411,1,2,2023-10-19 17:15:00,83
5396,901,6,1,2023-02-10 04:35:00,44
5397,1751,1,1,2023-03-08 00:31:00,70
5398,4900,10,1,2023-09-24 01:02:00,57
5399,3296,3,1,2023-09-05 15:01:00,48
5400,3160,8,1,2023-02-28 14:05:00,40
5401,1453,7,2,2023-12-01 16:46:00,39
5402,1244,8,1,2023-07-31 03:23:00,84
5403,2323,10,2,2023-05-28 21:47:00,3
5404,1671,10,1,2023-05-09 14:37:00,55
5405,2028,2,1,2023-01-29 15:21:00,1
5406,1769,10,3,2023-10-07 17:44:00,23
5407,3664,7,1,2023-05-20 02:01:00,67
5408,2303,4,2,2023-08-06 15:08:00,62
5409,1170,1,1,2023-10-12 01:34:00,34
5410,4711,3,1,2023-03-19 17:54:00,17
5411,2433,5,1,2023-09-19 14:32:00,48
5412,387,10,1,2023-12-21 06:15:00,91
5413,2431,8,1,2023-03-03 19:04:00,53
5414,3349,2,1,2023-11-15 22:19:00,61
5415,1406,2,1,2023-05-18 23:07:00,87
5416,124,8,1,2023-04-12 21:40:00,11
5417,3998,9,3,2023-01-26 23:52:00,15
5418,3453,10,1,2023-05-21 14:32:00,90
5419,3897,1,2,2023-01-19 11:16:00,11
5420,1625,2,1,2023-06-23 15:49:00,7
5421,1182,4,2,2023-12-23 05:57:00,47
5422,728,3,1,2023-10-11 02:12:00,8
5423,3885,1,1,2023-02-15 20:52:00,5
5424,3671,4,1,2023-08-13 01:59:00,81
5425,1142,2,1,2023-12-30 20:36:00,87
5426,2376,10,3,2023-11-24 04:12:00,66
5427,4032,5,1,2023-01-12 22:55:00,91
5428,359,1,3,2023-01-27 23:22:00,63
5429,3743,8,3,2023-09-05 01:26:00,21
5430,2845,10,1,2023-02-10 19:37:00,71
5431,4539,2,1,2023-09-03 22:03:00,90
5432,2212,3,3,2023-02-01 04:14:00,94
5433,973,3,1,2023-10-23 06:45:00,12
5434,361,4,2,2023-03-28 01:28:00,11
5435,2633,7,3,2023-06-04 03:20:00,54
5436,3191,9,2,2023-11-30 18:36:00,81
5437,4949,3,2,2023-04-19 11:09:00,10
5438,1625,1,2,2023-06-19 15:43:00,16
5439,3929,10,2,2023-02-22 10:52:00,15
5440,1757,1,1,2023-01-27 20:29:00,58
5441,241,6,1,2023-04-14 02:28:00,79
5442,4762,5,2,2023-12-23 00:03:00,84
5443,976,10,3,2023-01-14 21:09:00,4
5444,4319,7,1,2023-12-10 03:09:00,96
5445,2314,7,1,2023-02-03 08:26:00,22
5446,1306,3,1,2023-06-26 17:11:00,35
5447,788,7,3,2023-04-06 01:18:00,14
5448,2429,9,1,2023-01-11 11:03:00,94
5449,556,8,2,2023-05-06 10:16:00,31
5450,2110,3,3,2023-02-06 09:04:00,74
5451,4943,10,1,2023-08-12 19:06:00,70
5452,2650,5,4,2023-03-12 20:18:00,91
5453,1560,8,4,2023-11-29 04:24:00,11
5454,4236,2,3,2023-05-05 07:00:00,36
5455,1364,7,1,2023-02-16 13:44:00,74
5456,3960,10,1,2023-03-19 10:16:00,80
5457,590,10,2,2023-03-25 03:26:00,24
5458,1750,7,1,2023-12-29 00:12:00,85
5459,541,8,1,2023-06-10 14:47:00,40
5460,2423,1,3,2023-02-15 22:55:00,100
5461,291,8,2,2023-05-28 13:24:00,42
5462,2091,1,1,2023-11-07 08:35:00,87
5463,3936,3,1,2023-09-03 15:29:00,21
5464,3959,9,2,2023-10-20 17:36:00,96
5465,3860,4,3,2023-08-25 02:24:00,81
5466,1256,10,1,2023-03-29 23:10:00,51
5467,8,9,1,2023-04-11 00:00:00,81
5468,1658,1,2,2023-08-23 04:11:00,55
5469,4579,8,1,2023-06-05 06:29:00,85
5470,4429,3,1,2023-02-03 04:40:00,4
5471,1257,7,1,2023-05-07 07:13:00,62
5472,3951,2,1,2023-09-02 07:21:00,87
5473,1040,7,1,2023-02-16 00:52:00,25
5474,2117,7,2,2023-03-29 22:10:00,96
5475,685,9,1,2023-07-19 10:38:00,70
5476,4019,2,3,2023-04-13 20:17:00,14
5477,1798,8,2,2023-10-30 07:20:00,41
5478,1825,5,2,2023-05-03 08:54:00,57
5479,3535,10,1,2023-09-27 08:56:00,38
5480,63,9,3,2023-05-01 03:41:00,62
5481,261,8,3,2023-11-16 10:09:00,41
5482,3572,3,1,2023-06-27 09:59:00,45
5483,3193,3,1,2023-01-30 15:15:00,80
5484,4954,10,1,2023-04-08 02:49:00,96
5485,1489,8,1,2023-03-14 19:03:00,16
5486,1131,9,1,2023-10-01 21:21:00,19
5487,4276,2,1,2023-04-25 20:56:00,37
5488,355,3,1,2023-01-12 09:09:00,85
5489,2775,8,1,2023-12-21 14:22:00,79
5490,589,2,3,2023-02-28 18:43:00,61
5491,605,8,2,2023-01-05 14:58:00,26
5492,2229,5,4,2023-01-06 06:14:00,94
5493,174,6,1,2023-05-11 15:28:00,79
5494,354,10,1,2023-03-06 21:51:00,64
5495,3291,4,2,2023-07-26 14:34:00,13
5496,434,3,2,2023-10-31 02:00:00,91
5497,2953,8,1,2023-12-13 14:55:00,87
5498,259,9,1,2023-04-03 09:36:00,34
5499,868,8,3,2023-05-31 02:54:00,98
5500,2607,9,1,2023-04-15 04:38:00,23
5501,3646,1,1,2023-07-17 07:11:00,20
5502,596,5,1,2023-11-24 23:38:00,54
5503,394,7,3,2023-10-28 00:46:00,73
5504,4432,8,1,2023-06-24 05:15:00,58
5505,2111,2,2,2023-05-08 02:27:00,59
5506,3865,4,1,2023-01-28 09:28:00,20
5507,4140,7,1,2023-05-12 01:44:00,39
5508,2201,5,1,2023-12-31 00:10:00,78
5509,3998,1,1,2023-03-06 02:16:00,90
5510,3854,2,4,2023-08-08 07:50:00,91
5511,4950,5,2,2023-09-11 07:10:00,98
5512,3755,6,1,2023-11-01 22:48:00,93
5513,4371,1,1,2023-01-04 07:52:00,32
5514,3430,3,1,2023-06-21 14:05:00,41
5515,4522,6,3,2023-05-20 17:44:00,69
5516,4579,6,1,2023-03-27 13:35:00,68
5517,214,7,1,2023-03-11 16:11:00,87
5518,2127,10,1,2023-09-21 12:41:00,21
5519,139,3,1,2023-06-09 16:07:00,97
5520,4194,1,1,2023-12-05 00:45:00,24
5521,3961,7,1,2023-06-01 12:57:00,16
5522,664,3,1,2023-07-21 06:54:00,32
5523,2833,5,3,2023-02-08 15:26:00,83
5524,1074,4,3,2023-05-22 01:29:00,26
5525,4575,1,1,2023-03-24 01:12:00,3
5526,4023,7,1,2023-04-19 15:45:00,99
5527,162,4,2,2023-12-12 10:57:00,82
5528,1501,1,2,2023-12-29 06:42:00,7
5529,3179,6,1,2023-05-09 09:28:00,96
5530,4491,4,1,2023-04-27 08:00:00,88
5531,4897,4,3,2023-02-01 09:29:00,16
5532,186,2,1,2023-02-09 08:12:00,53
5533,4654,1,1,2023-09-23 04:44:00,88
5534,1981,3,2,2023-07-27 13:51:00,4
5535,4542,10,1,2023-06-02 14:50:00,45
5536,3989,5,2,2023-11-13 12:26:00,32
5537,830,9,3,2023-07-03 01:12:00,98
5538,3520,7,1,2023-09-01 10:13:00,83
5539,3512,4,3,2023-11-26 23:19:00,78
5540,3329,8,1,2023-02-01 13:01:00,58
5541,3349,4,2,2023-03-18 00:53:00,13
5542,2486,6,2,2023-02-08 04:44:00,22
5543,4612,1,1,2023-05-09 01:51:00,95
5544,1226,6,1,2023-04-26 02:02:00,44
5545,4852,10,1,2023-01-22 03:57:00,44
5546,2845,5,3,2023-12-20 05:03:00,30
5547,2734,2,1,2023-03-26 12:23:00,23
5548,4421,1,1,2023-02-21 14:21:00,12
5549,3997,6,3,2023-06-21 08:09:00,14
5550,2671,2,1,2023-11-20 21:48:00,36
5551,4783,9,1,2023-08-26 08:46:00,45
5552,1499,9,3,2023-11-02 03:42:00,72
5553,1689,1,3,2023-05-25 17:25:00,24
5554,2448,5,1,2023-08-26 03:45:00,3
5555,868,8,1,2023-06-17 12:38:00,78
5556,4313,4,4,2023-03-22 04:42:00,51
5557,3009,3,1,2023-08-26 11:34:00,75
5558,3525,5,1,2023-06-15 20:46:00,55
5559,2013,5,1,2023-03-13 09:47:00,38
5560,240,8,1,2023-06-22 15:56:00,92
5561,48,6,1,2023-10-28 10:37:00,87
5562,4050,2,2,2023-05-26 14:28:00,82
5563,3458,1,1,2023-10-01 10:54:00,20
5564,3280,3,3,2023-06-10 16:21:00,97
5565,3229,2,1,2023-02-23 13:01:00,2
5566,1249,4,1,2023-12-09 23:09:00,26
5567,1168,3,1,2023-12-19 17:38:00,2
5568,3491,9,2,2023-02-09 13:38:00,67
5569,4971,5,1,2023-11-14 09:17:00,84
5570,1898,4,1,2023-04-16 13:01:00,74
5571,3537,10,4,2023-06-07 09:45:00,42
5572,2180,9,4,2023-11-28 07:32:00,85
5573,4721,4,1,2023-05-10 15:50:00,40
5574,1971,6,1,2023-10-10 01:05:00,9
5575,4697,10,2,2023-09-29 23:07:00,2
5576,2721,1,2,2023-04-10 07:50:00,28
5577,2382,2,3,2023-11-30 07:35:00,3
5578,1944,4,1,2023-05-22 09:06:00,16
5579,3147,9,1,2023-09-19 02:49:00,4
5580,3484,6,2,2023-07-16 09:15:00,23
5581,3697,6,1,2023-05-28 05:53:00,94
5582,2826,9,2,2023-09-02 14:07:00,77
5583,1828,4,3,2023-04-03 15:11:00,6
5584,223,3,1,2023-01-24 08:53:00,74
5585,1747,7,1,2023-02-13 10:29:00,55
5586,530,7,1,2023-07-24 07:54:00,81
5587,134,9,1,2023-04-10 09:32:00,8
5588,3804,6,1,2023-03-22 21:46:00,73
5589,4487,2,4,2023-12-05 23:48:00,98
5590,102,6,1,2023-11-30 22:14:00,81
5591,3724,8,1,2023-11-01 12:59:00,86
5592,2729,6,1,2023-05-05 15:57:00,64
5593,2546,9,1,2023-09-08 04:25:00,67
5594,2559,4,1,2023-06-10 02:13:00,41
5595,3042,3,2,2023-08-03 22:19:00,40
5596,2001,5,2,2023-04-25 04:04:00,93
5597,949,3,1,2023-05-04 17:50:00,27
5598,1569,2,1,2023-06-17 06:20:00,39
5599,4937,2,1,2023-03-04 23:14:00,53
5600,2054,4,1,2023-10-27 18:54:00,40
5601,3006,3,1,2023-12-23 05:37:00,52
5602,194,9,2,2023-06-07 14:36:00,37
5603,742,7,2,2023-12-11 18:49:00,67
5604,3907,6,4,2023-12-03 23:22:00,19
5605,2960,10,2,2023-07-23 06:51:00,34
5606,4569,8,1,2023-01-11 13:28:00,78
5607,2264,9,1,2023-11-08 17:46:00,85
5608,3421,3,1,2023-06-29 14:35:00,66
5609,2924,10,2,2023-06-30 11:10:00,10
5610,3255,7,1,2023-08-27 07:54:00,52
5611,3240,9,2,2023-11-13 05:02:00,42
5612,3866,1,1,2023-06-11 22:50:00,60
5613,38,10,4,2023-04-19 11:26:00,81
5614,1699,9,1,2023-01-04 16:44:00,2
5615,4567,7,1,2023-11-01 05:05:00,91
5616,4027,10,3,2023-02-02 04:52:00,1
5617,3214,4,1,2023-01-30 04:04:00,50
5618,1784,6,3,2023-12-09 17:15:00,36
5619,1967,6,1,2023-01-25 11:33:00,97
5620,103,6,2,2023-11-06 23:36:00,22
5621,42,2,1,2023-10-15 03:14:00,99
5622,2995,5,1,2023-12-15 23:50:00,98
5623,3219,7,2,2023-03-13 08:39:00,82
5624,2991,6,1,2023-11-26 10:59:00,36
5625,4289,3,1,2023-12-27 15:44:00,3
5626,3370,5,2,2023-06-25 03:14:00,44
5627,1062,8,3,2023-03-02 12:07:00,16
5628,2550,5,1,2023-01-10 01:06:00,11
5629,1677,10,1,2023-10-24 02:09:00,10
5630,3690,3,2,2023-06-08 17:56:00,51
5631,3998,9,2,2023-04-07 15:18:00,42
5632,326,3,4,2023-09-18 23:35:00,85
5633,1121,2,1,2023-08-04 09:18:00,25
5634,108,6,1,2023-06-24 01:55:00,99
5635,2679,8,1,2023-03-08 01:36:00,6
5636,335,6,1,2023-01-12 14:23:00,44
5637,2040,1,1,2023-12-16 08:48:00,8
5638,804,8,1,2023-08-10 23:24:00,34
5639,1849,1,1,2023-04-28 19:42:00,41
5640,767,9,1,2023-12-01 10:32:00,1
5641,3528,8,3,2023-01-18 18:39:00,3
5642,2307,6,2,2023-11-28 04:55:00,52
5643,2830,2,1,2023-12-04 16:48:00,91
5644,1489,9,3,2023-04-11 22:37:00,77
5645,4130,8,4,2023-10-23 04:11:00,43
5646,3567,4,1,2023-05-15 16:09:00,47
5647,2374,2,1,2023-09-27 17:34:00,83
5648,837,6,1,2023-12-05 02:09:00,19
5649,3310,1,1,2023-01-01 23:49:00,70
5650,3613,7,1,2023-02-21 11:32:00,47
5651,4835,1,1,2023-10-08 06:15:00,78
5652,2792,6,1,2023-08-31 09:57:00,5
5653,4213,5,1,2023-01-24 19:43:00,64
5654,3984,10,1,2023-08-04 23:17:00,45
5655,3769,3,1,2023-11-07 03:10:00,64
5656,1505,6,1,2023-07-16 10:54:00,45
5657,2451,4,1,2023-05-31 20:08:00,36
5658,3045,6,1,2023-02-28 22:51:00,9
5659,2034,4,2,2023-09-02 10:41:00,23
5660,1700,1,2,2023-02-09 21:54:00,32
5661,2281,5,1,2023-09-23 01:11:00,93
5662,1308,8,3,2023-02-07 13:07:00,45
5663,2528,6,2,2023-03-22 19:16:00,28
5664,3839,10,1,2023-10-06 20:37:00,52
5665,976,9,1,2023-09-24 05:09:00,11
5666,2057,4,1,2023-12-05 20:37:00,19
5667,4811,10,1,2023-01-30 18:19:00,64
5668,2427,9,1,2023-09-24 04:49:00,65
5669,3675,8,1,2023-09-24 19:52:00,73
5670,2429,3,3,2023-05-08 15:01:00,57
5671,4940,6,1,2023-02-18 19:00:00,66
5672,3734,4,1,2023-05-30 01:36:00,4
5673,360,1,1,2023-04-11 18:49:00,29
5674,2224,9,3,2023-09-01 21:19:00,4
5675,485,4,1,2023-06-23 18:24:00,1
5676,1429,5,1,2023-03-24 16:33:00,92
5677,2081,3,1,2023-12-15 10:16:00,18
5678,696,4,1,2023-06-02 18:24:00,13
5679,4661,9,1,2023-06-14 03:48:00,70
5680,202,7,2,2023-08-22 08:30:00,49
5681,3858,8,1,2023-09-14 20:04:00,47
5682,1199,3,1,2023-07-14 16:25:00,86
5683,1268,3,1,2023-11-04 23:13:00,30
5684,2971,7,3,2023-07-21 19:27:00,27
5685,74,8,1,2023-02-09 15:45:00,72
5686,96,5,2,2023-02-16 03:27:00,28
5687,4269,1,1,2023-09-29 11:23:00,2
5688,3478,3,1,2023-09-09 09:16:00,20
5689,2203,5,2,2023-11-26 10:26:00,75
5690,258,3,1,2023-12-21 01:25:00,78
5691,3659,1,1,2023-03-31 08:30:00,24
5692,4426,7,1,2023-12-09 08:42:00,77
5693,2807,1,1,2023-08-01 19:41:00,72
5694,4257,10,1,2023-11-26 02:53:00,44
5695,186,6,1,2023-09-26 01:48:00,21
5696,143,6,1,2023-02-17 18:55:00,22
5697,3354,7,1,2023-05-18 03:43:00,73
5698,640,1,1,2023-11-30 09:55:00,58
5699,3750,3,1,2023-03-05 13:49:00,11
5700,2075,9,2,2023-02-28 09:04:00,80
5701,3969,2,1,2023-10-12 11:40:00,53
5702,202,5,2,2023-05-11 04:57:00,9
5703,3093,3,1,2023-07-29 23:40:00,67
5704,3166,5,1,2023-02-26 00:45:00,100
5705,3080,7,2,2023-03-21 15:17:00,52
5706,4568,1,1,2023-04-30 23:29:00,13
5707,2103,3,1,2023-07-20 22:26:00,1
5708,911,6,1,2023-03-23 13:46:00,44
5709,1572,7,1,2023-04-18 17:41:00,75
5710,3449,10,1,2023-12-28 09:58:00,24
5711,2160,3,1,2023-04-20 14:08:00,5
5712,4326,4,1,2023-05-29 17:38:00,66
5713,2545,6,2,2023-01-17 12:32:00,81
5714,1330,5,1,2023-08-02 11:30:00,81
5715,3614,9,1,2023-10-31 07:30:00,20
5716,461,1,3,2023-04-07 03:20:00,64
5717,807,5,1,2023-12-12 02:05:00,15
5718,3700,1,1,2023-09-10 11:01:00,68
5719,2274,8,2,2023-11-02 22:18:00,54
5720,59,7,1,2023-11-20 05:00:00,11
5721,2476,5,3,2023-01-16 15:25:00,23
5722,4824,6,1,2023-08-01 06:37:00,1
5723,1156,4,1,2023-05-18 16:04:00,42
5724,498,9,1,2023-02-15 20:07:00,47
5725,4326,3,1,2023-01-17 01:07:00,68
5726,4429,2,3,2023-06-19 04:13:00,38
5727,3977,7,2,2023-09-02 13:52:00,2
5728,1608,2,2,2023-10-27 18:50:00,45
5729,721,6,1,2023-09-07 14:43:00,27
5730,1275,8,3,2023-08-26 14:37:00,98
5731,3868,3,2,2023-12-21 00:03:00,77
5732,691,3,1,2023-11-21 05:25:00,61
5733,4024,3,2,2023-11-30 12:15:00,82
5734,4153,1,3,2023-08-10 10:13:00,11
5735,3438,9,2,2023-04-07 02:04:00,69
5736,2356,5,1,2023-08-12 04:23:00,29
5737,750,9,4,2023-05-06 01:19:00,25
5738,3052,5,1,2023-07-09 07:57:00,78
5739,4774,7,2,2023-06-15 03:18:00,54
5740,3565,1,1,2023-12-19 14:45:00,48
5741,4656,9,3,2023-09-28 19:27:00,46
5742,1705,1,1,2023-07-29 19:43:00,41
5743,3446,4,1,2023-02-04 10:57:00,41
5744,4445,7,1,2023-04-19 00:24:00,61
5745,2378,9,1,2023-09-15 03:14:00,11
5746,3232,1,3,2023-07-27 01:56:00,44
5747,2216,6,3,2023-11-28 23:53:00,32
5748,886,10,1,2023-05-02 03:24:00,49
5749,865,5,1,2023-04-28 02:00:00,6
5750,3495,3,1,2023-07-27 17:02:00,57
5751,3055,10,1,2023-05-13 17:34:00,6
5752,786,2,2,2023-05-08 16:37:00,47
5753,457,1,2,2023-04-22 18:20:00,63
5754,345,2,1,2023-04-28 10:07:00,49
5755,554,4,1,2023-06-23 05:41:00,22
5756,788,6,2,2023-03-27 03:16:00,67
5757,1820,5,1,2023-01-30 23:10:00,19
5758,705,4,1,2023-08-19 13:26:00,55
5759,4908,8,1,2023-04-03 02:17:00,34
5760,953,7,1,2023-11-18 01:05:00,41
5761,815,4,1,2023-07-09 14:56:00,7
5762,1549,10,3,2023-09-27 04:29:00,57
5763,144,5,1,2023-05-15 08:18:00,16
5764,2778,10,2,2023-05-30 09:20:00,59
5765,3767,5,1,2023-01-26 06:14:00,38
5766,4959,3,2,2023-08-19 18:59:00,9
5767,3826,9,1,2023-09-08 09:09:00,77
5768,1217,5,1,2023-04-18 17:30:00,34
